	track_id	album_id	artist_id	bit_rate	duration	genre_id
16563	26741	5809	3951	128000	162	9.0
16564	26742	5809	3951	128000	181	9.0
16565	26743	5809	3951	128000	227	9.0
16566	26744	5809	3951	128000	230	9.0
16567	26745	5809	3951	173443	187	9.0
16568	26746	5810	6774	192000	28	9.0
16569	26747	5810	6774	192000	84	9.0
16570	26748	5810	6774	192000	105	9.0
16571	26749	5810	6774	192000	94	9.0
16572	26750	5810	6774	192000	93	9.0
16573	26751	5810	6774	192000	241	9.0
16574	26752	5810	6774	192000	97	9.0
16575	26753	5810	6774	192000	92	9.0
16576	26754	5810	6774	192000	60	9.0
16577	26755	5810	6774	192000	113	9.0
16578	26756	5810	6774	192000	34	9.0
16579	26757	5810	6774	192000	199	9.0
16580	26758	5810	6774	192000	87	9.0
16581	26759	5810	6774	192000	107	9.0
16582	26760	5810	6774	192000	149	9.0
16583	26761	5810	6774	192000	131	9.0
16584	26762	5810	6774	192000	102	9.0
16585	26763	5810	6774	192000	85	9.0
16586	26764	5810	6774	192000	149	9.0
16587	26765	5810	6774	192000	70	9.0
16588	26766	5810	6774	192000	81	9.0
16589	26767	5810	6774	192000	48	9.0
16590	26768	5810	6774	192000	228	9.0
16591	26769	5810	6774	192000	164	9.0
16592	26770	5810	6774	192000	28	9.0
16593	26771	5810	6774	192000	36	9.0
16594	26772	3077	3440	160000	227	16.0
16606	26804	5818	6799	192000	341	11.0
16607	26805	5818	6799	192000	144	11.0
16615	26815	5821	6807	206227	118	31.0
16616	26816	5821	6807	218137	91	31.0
16617	26817	5821	6807	210343	78	31.0
16618	26818	5821	6807	209336	211	31.0
16619	26819	5821	6807	195068	222	31.0
16620	26820	5821	6807	200873	148	31.0
16621	26821	5821	6807	235612	61	31.0
16622	26822	5821	6807	211042	156	31.0
16623	26823	5821	6807	250234	75	31.0
16624	26824	5821	6807	222737	132	31.0
16625	26825	5821	6807	212336	100	31.0
16626	26826	5821	6807	222139	119	31.0
16627	26827	5821	6807	225192	32	31.0
16628	26828	5821	6807	225493	103	31.0
16629	26829	5821	6807	213532	53	31.0
16630	26830	5821	6807	216534	55	31.0
16631	26831	5821	6807	228936	95	31.0
16632	26832	5821	6807	211445	225	31.0
16642	26851	5823	6809	128000	91	14.0
16643	26853	5823	6809	128000	228	14.0
16644	26854	5823	6809	128000	145	14.0
16645	26855	5823	6809	128000	195	14.0
16646	26859	5823	6809	128000	120	14.0
16647	26861	5823	6809	256000	95	14.0
16648	26868	5825	6811	320000	305	14.0
16649	26869	5825	6811	320000	228	14.0
16650	26870	5825	6811	320000	397	14.0
16651	26871	5825	6811	320000	277	14.0
16652	26878	5593	6814	56000	267	162.0
16653	26879	5593	6815	56000	136	162.0
16654	26881	5593	6816	56000	146	162.0
16655	26882	5593	6817	56000	360	162.0
16656	26883	5593	6818	56000	174	162.0
16657	26884	5593	6819	56000	295	162.0
16658	26885	5593	6820	56000	178	162.0
16659	26886	5593	6821	56000	168	162.0
16660	26887	5593	6822	56000	162	162.0
16661	26888	5593	6823	56000	140	162.0
16662	26889	5593	6824	56000	151	162.0
16663	26891	5593	6825	56000	177	162.0
16664	26892	5593	6826	56000	166	162.0
16665	26893	5593	6827	56000	133	162.0
16666	26894	5593	6828	56000	75	162.0
16667	26895	5593	6829	56000	174	162.0
16668	26896	5593	6830	56000	207	162.0
16669	26897	5593	6831	56000	203	162.0
16670	26898	5593	6832	56000	199	162.0
16671	26899	5593	6833	56000	248	162.0
16672	26900	5593	6834	56000	245	162.0
16673	26901	5593	6835	56000	94	162.0
16674	26902	5826	3766	320000	105	14.0
16675	26903	5826	3766	320000	59	14.0
16676	26904	5826	3766	320000	151	14.0
16677	26905	6	3766	320000	118	14.0
16678	26906	5826	3766	320000	195	14.0
16679	26907	5826	6837	320000	280	14.0
16693	26921	5828	6842	192000	82	14.0
16694	26926	5828	6842	192000	133	14.0
16695	26927	5828	6842	192000	154	14.0
16696	26930	5828	6842	192000	220	14.0
16697	26932	5828	6842	192000	397	14.0
16708	26952	5830	966	192000	180	11.0
16709	26954	5830	966	192000	151	11.0
16710	26955	5830	966	192000	266	11.0
16711	26956	5830	966	192000	151	11.0
16712	26957	5830	966	192000	220	11.0
16713	26958	5830	966	192000	262	11.0
16714	26959	5830	966	192000	131	11.0
16715	26960	5830	966	192000	285	11.0
16716	26961	5831	966	192000	260	11.0
16717	26962	5831	966	192000	227	11.0
16731	27093	-1	6878	128000	441	31.0
16732	27107	5856	6879	320000	568	162.0
16735	27127	-1	6882	320000	329	3.0
16736	27129	-1	6884	128000	487	3.0
16738	27136	5861	6842	256000	213	14.0
16739	27137	5861	6842	256000	168	14.0
16740	27138	5861	6842	256000	179	14.0
16741	27139	5861	6842	256000	217	14.0
16742	27140	5861	6842	256000	255	14.0
16743	27141	5861	6842	256000	113	14.0
16744	27142	5861	6842	256000	255	14.0
16745	27143	5861	6842	256000	121	14.0
16746	27144	5861	6842	256000	239	14.0
16747	27145	5861	6842	256000	34	14.0
16748	27146	5863	6842	192000	210	14.0
16749	27147	5863	6842	192000	301	14.0
16750	27148	5863	6842	192000	300	14.0
16751	27149	5863	6842	192000	157	14.0
16752	27150	5863	6842	192000	261	14.0
16753	27151	5863	6842	192000	230	14.0
16754	27152	5863	6842	192000	153	14.0
16755	27153	5863	6842	192000	234	14.0
16756	27154	5863	6842	192000	126	14.0
16757	27155	5864	6887	256000	256	14.0
16758	27156	5864	6887	256000	326	14.0
16759	27157	5864	6887	256000	149	14.0
16760	27158	5864	6887	256000	257	14.0
16761	27159	5864	6887	256000	228	14.0
16762	27160	5864	6887	256000	265	14.0
16763	27161	5864	6887	256000	197	14.0
16764	27162	5864	6887	256000	212	14.0
16765	27163	5864	6887	256000	208	14.0
16766	27164	5634	6640	320000	332	9.0
16768	27166	5867	2490	237865	472	31.0
16769	27167	5867	2490	240074	1649	31.0
16770	27168	5868	1276	320000	464	31.0
16771	27169	5868	1276	320000	356	31.0
16772	27170	5869	1276	192000	101	31.0
16773	27171	5869	1276	192000	547	31.0
16774	27172	5869	1276	192000	464	31.0
16775	27173	5869	1276	192000	249	31.0
16776	27174	5869	1276	192000	168	31.0
16777	27175	5870	6890	192000	255	14.0
16778	27176	5870	6890	192000	253	14.0
16779	27177	5870	6890	192000	256	14.0
16780	27178	5870	6890	192000	237	14.0
16781	27179	5871	6890	192000	360	14.0
16782	27180	5871	6890	192000	198	14.0
16783	27181	5871	6890	192000	207	14.0
16784	27182	5871	6890	192000	286	14.0
16785	27183	5871	6890	192000	112	14.0
16786	27184	5871	6890	192000	158	14.0
16787	27185	5871	6890	192000	171	14.0
16788	27186	5871	6890	192000	168	14.0
16789	27187	5871	6890	192000	134	14.0
16790	27188	5871	6890	192000	123	14.0
16791	27189	5871	6890	192000	178	14.0
16792	27190	5872	1276	192000	385	31.0
16793	27191	5872	1276	192000	405	31.0
16794	27192	5872	1276	192000	270	31.0
16795	27193	5872	1276	192000	443	31.0
16796	27194	5873	6891	320000	503	1.0
16797	27195	5873	6891	320000	520	1.0
16798	27196	5873	6891	320000	622	1.0
16799	27197	5873	6891	320000	574	1.0
16800	27198	5873	6891	320000	560	1.0
16801	27200	5873	6891	320000	736	1.0
16802	27201	-1	6893	128000	1186	4.0
16803	27202	5873	6891	320000	915	1.0
16804	27203	-1	6629	128000	1081	4.0
16806	27207	-1	6896	234992	122	31.0
16808	27209	-1	6896	235616	134	31.0
16809	27210	-1	6896	320000	174	31.0
16812	27213	5878	4473	320000	419	31.0
16813	27214	5878	4473	320000	608	31.0
16814	27215	5878	4473	320000	571	31.0
16815	27216	5878	4473	320000	191	31.0
16816	27217	5878	4473	320000	532	31.0
16817	27218	5878	4473	320000	180	31.0
16818	27219	5878	4473	320000	288	31.0
16820	27221	5881	5597	128000	1613	31.0
16821	27222	5883	6898	320000	275	11.0
16822	27223	5883	6898	320000	209	11.0
16823	27224	5883	6898	320000	126	11.0
16824	27225	5883	6898	320000	316	11.0
16825	27226	5883	6898	320000	246	11.0
16826	27227	5883	6898	320000	129	11.0
16827	27228	5883	6898	320000	242	11.0
16828	27229	5883	6898	320000	224	11.0
16829	27230	5883	6898	320000	277	11.0
16830	27231	5883	6898	320000	283	11.0
16831	27232	5883	6898	320000	165	11.0
16832	27233	5883	6898	320000	132	11.0
16833	27235	5883	6898	320000	244	11.0
16834	27258	5888	1109	271342	119	16.0
16835	27267	5889	1975	233018	1437	31.0
16836	27271	5891	6904	160000	24	3.0
16837	27272	5891	6904	160000	396	3.0
16838	27273	5891	6904	160000	352	3.0
16839	27274	5891	6904	160000	190	3.0
16840	27276	5891	6904	160000	242	3.0
16841	27277	5891	6904	160000	288	3.0
16842	27278	5891	6904	160000	55	3.0
16843	27279	5891	6904	160000	142	3.0
16844	27280	5891	6904	160000	302	3.0
16845	27281	5891	6904	160000	268	3.0
16846	27282	5891	6904	160000	168	3.0
16847	27283	5891	6904	160000	246	3.0
16848	27284	5891	6904	160000	316	3.0
16849	27286	5892	6904	193644	187	3.0
16850	27287	5892	6904	160000	155	3.0
16851	27288	5892	6904	160000	118	3.0
16852	27289	5892	6904	160000	172	3.0
16853	27290	5892	6904	160000	128	3.0
16854	27291	5892	6904	160000	463	3.0
16855	27292	5892	6904	160000	266	3.0
16856	27293	5892	6904	160000	898	3.0
16857	27294	5892	6904	160000	101	3.0
16858	27303	5897	5453	128000	144	20.0
16860	27305	5897	5453	128000	221	20.0
16870	27329	5908	6887	320000	318	31.0
16871	27330	5908	6887	320000	358	31.0
16872	27331	5908	6887	320000	268	31.0
16873	27332	5908	6887	320000	211	31.0
16874	27333	5908	6887	320000	206	31.0
16875	27334	5908	6887	320000	234	31.0
16876	27335	5908	6887	320000	164	31.0
16877	27336	5908	6887	320000	273	31.0
16881	27340	5885	6899	192000	75	11.0
16882	27341	5886	6900	192000	115	11.0
16883	27342	5886	6900	192000	73	11.0
16884	27343	5886	6900	192000	68	11.0
16885	27344	5886	6900	192000	155	11.0
16888	27349	5820	6806	192000	175	11.0
16889	27350	5820	6806	192000	150	11.0
16901	27362	5912	6917	192000	157	11.0
16902	27363	5912	6917	192000	195	11.0
16903	27364	5912	6917	192000	120	11.0
16904	27365	5912	6917	192000	173	11.0
16905	27366	5913	6917	192000	230	11.0
16906	27367	5913	6917	192000	240	11.0
16907	27368	5914	6918	256000	612	31.0
16908	27369	5914	6918	128000	563	31.0
16909	27370	5914	6918	256000	402	31.0
16910	27373	5914	6918	128000	1059	31.0
16911	27375	5914	6918	256000	767	31.0
16912	27376	5926	5674	192000	128	14.0
16913	27377	5926	5674	192000	182	14.0
16914	27378	5926	5674	192000	79	14.0
16915	27379	5926	5674	192000	186	14.0
16916	27380	5926	5674	192000	243	14.0
16917	27381	5926	5674	192000	230	14.0
16918	27382	5926	5674	192000	200	14.0
16919	27383	5926	5674	192000	176	14.0
16920	27384	5926	5674	192000	228	14.0
16921	27385	5926	5674	192000	249	14.0
16922	27386	5926	5674	192000	188	14.0
16923	27388	5926	5674	192000	183	14.0
16924	27389	5926	5674	192000	229	14.0
16925	27390	5926	5674	192000	198	14.0
16926	27391	5926	5674	192000	196	14.0
16927	27392	5926	5674	192000	78	14.0
16928	27393	5926	5674	192000	203	14.0
16929	27395	5926	5674	192000	171	14.0
16930	27396	5926	5674	192000	166	14.0
16931	27397	5926	5674	192000	280	14.0
16938	27404	5930	6926	256000	224	14.0
16939	27405	5930	6926	256000	252	14.0
16940	27406	5930	6926	256000	331	14.0
16941	27407	5930	6926	256000	188	14.0
16942	27408	5926	5674	192000	251	14.0
16943	27409	5931	1699	192000	154	11.0
16944	27410	5931	1699	192000	144	11.0
16947	27419	5934	6928	192000	252	11.0
16948	27420	5934	6928	192000	167	11.0
16949	27421	5934	6928	192000	230	11.0
16950	27422	5934	6928	192000	167	11.0
16951	27423	5934	6928	192000	242	11.0
16952	27424	5934	6928	192000	270	11.0
16953	27425	5934	6928	192000	375	11.0
16954	27426	5934	6928	192000	149	11.0
16955	27427	5934	6928	192000	280	11.0
16956	27428	5934	6928	192000	253	11.0
16957	27429	5934	6928	192000	179	11.0
16958	27430	5934	6928	192000	209	11.0
16959	27431	5935	6152	192000	279	9.0
16960	27432	5935	6152	192000	287	9.0
16961	27433	5935	6152	192000	272	9.0
16962	27435	5935	6152	192000	277	9.0
16963	27436	5936	4474	259330	452	14.0
16965	27438	5938	6929	320000	391	14.0
16966	27439	5938	6929	320000	260	14.0
16967	27440	5938	6929	320000	105	14.0
16968	27441	5938	6929	320000	132	14.0
16969	27442	5938	6929	320000	217	14.0
16970	27443	5938	6929	320000	143	14.0
16971	27444	5938	6929	320000	296	14.0
16972	27445	5938	6929	320000	320	14.0
16973	27446	5938	6929	320000	192	14.0
16974	27447	5938	6929	320000	266	14.0
16975	27448	5938	6929	320000	370	14.0
16976	27449	5938	6929	320000	159	14.0
16977	27450	5938	6929	320000	342	14.0
16978	27451	5938	6929	320000	181	14.0
16979	27452	5938	6929	320000	433	14.0
16980	27453	5938	6929	320000	440	14.0
16981	27454	5939	281	320000	391	31.0
16982	27455	5939	281	320000	267	31.0
16983	27456	5939	281	320000	297	31.0
16984	27457	5940	5674	160000	309	14.0
16985	27459	5940	5674	160000	285	14.0
16987	27462	5941	5674	192000	243	14.0
16988	27463	5941	5674	256000	311	14.0
16989	27464	5941	5674	192000	220	14.0
16990	27465	5941	5674	256000	208	14.0
17054	27547	5953	6957	128000	205	9.0
17055	27548	5953	6957	128000	206	9.0
17056	27549	5953	6957	128000	206	9.0
17057	27550	5953	6957	128000	388	9.0
17058	27551	5953	6957	128000	270	9.0
17059	27552	5953	6957	128000	154	9.0
17061	27554	5955	291	160000	172	16.0
17062	27555	5955	291	160000	112	16.0
17063	27556	5955	291	160000	112	16.0
17064	27557	5955	291	160000	135	16.0
17065	27558	5955	291	160000	96	16.0
17066	27559	5955	291	160000	110	16.0
17067	27560	5955	291	160000	171	16.0
17068	27561	5955	291	160000	119	16.0
17069	27562	5955	291	160000	124	16.0
17070	27563	5955	291	160000	127	16.0
17071	27564	5956	5934	320000	163	14.0
17072	27565	5958	6933	229810	185	14.0
17073	27566	5958	6933	265217	210	14.0
17074	27567	5958	6933	260212	219	14.0
17075	27568	5958	6933	232165	174	14.0
17076	27569	5958	6933	218680	155	14.0
17077	27570	5958	6933	235401	171	14.0
17078	27571	5958	6933	229557	205	14.0
17079	27572	5958	6933	180311	174	14.0
17080	27573	5958	6933	263747	151	14.0
17081	27574	5958	6933	260829	172	14.0
17082	27575	5958	6933	228508	186	14.0
17083	27576	5958	6933	229929	261	14.0
17092	27591	5646	1907	320000	208	14.0
17093	27604	5972	6968	256000	414	11.0
17094	27605	5972	6968	256000	361	11.0
17095	27606	5972	6968	256000	256	11.0
17096	27607	5972	6968	256000	163	11.0
17097	27608	5972	6968	256000	356	11.0
17098	27609	5973	6969	250086	246	1.0
17099	27610	5973	6969	249923	227	1.0
17100	27611	5973	6969	249224	212	1.0
17101	27612	5973	6969	243871	186	1.0
17102	27613	5973	6969	249431	201	1.0
17103	27632	5646	1907	320000	212	14.0
17104	27633	5646	1907	256000	116	14.0
17105	27634	5646	1907	320000	141	14.0
17113	27655	5976	6971	256000	1182	14.0
17114	27656	5976	6971	256000	597	14.0
17115	27667	5978	6972	320000	330	14.0
17116	27668	5977	5674	160000	173	14.0
17117	27669	5977	5674	160000	137	14.0
17118	27670	5977	5674	160000	153	14.0
17119	27671	5977	5674	160000	186	14.0
17120	27672	5977	5674	160000	34	14.0
17121	27673	5977	5674	160000	167	14.0
17122	27674	5977	5674	160000	92	14.0
17123	27675	5977	5674	160000	105	14.0
17124	27676	5980	2205	256000	219	11.0
17125	27677	5980	2205	256000	94	11.0
17126	27678	5980	2205	256000	109	11.0
17127	27679	5980	2205	256000	110	11.0
17196	27752	5982	6973	320000	150	14.0
17197	27753	5982	6973	320000	154	14.0
17198	27754	5982	6973	320000	172	14.0
17199	27755	5982	6973	320000	134	14.0
17200	27756	5982	6973	320000	118	14.0
17201	27757	5982	6973	320000	185	14.0
17206	27785	5926	5674	192000	185	14.0
17207	27787	5987	5491	256000	446	11.0
17208	27788	5987	5491	256000	606	11.0
17209	27789	5987	5491	256000	625	11.0
17212	27792	5989	6750	320000	3599	31.0
17216	27797	5990	7009	197806	131	9.0
17217	27798	5990	7010	192000	197	14.0
17218	27799	5990	7011	192000	121	20.0
17221	27802	5990	7014	320000	219	9.0
17222	27803	5990	7015	192000	194	31.0
17223	27804	5990	7016	209597	325	16.0
17224	27805	5990	7017	320000	295	9.0
17226	27813	5996	7023	320000	1775	31.0
17227	27814	5997	7023	320000	1522	31.0
17228	27815	5998	7024	320000	640	31.0
17229	27816	5998	7024	320000	192	31.0
17230	27817	5998	7024	320000	432	31.0
17231	27818	5998	7024	320000	228	31.0
17232	27819	5998	7024	320000	453	31.0
17233	27820	5998	7024	320000	155	31.0
17234	27821	5998	7024	320000	80	31.0
17235	27822	5998	7024	320000	233	31.0
17236	27823	5998	7024	320000	517	31.0
17237	27824	5998	7024	320000	598	31.0
17238	27825	5998	7024	320000	326	31.0
17239	27826	5998	7024	320000	564	31.0
17241	27828	6000	7025	160000	165	31.0
17242	27829	6001	5994	320000	36	31.0
17243	27830	6001	5994	320000	52	31.0
17244	27831	6001	5994	320000	26	31.0
17245	27832	6001	5994	320000	45	31.0
17246	27833	6001	5994	320000	41	31.0
17247	27834	6001	5994	320000	22	31.0
17248	27835	6001	5994	320000	352	31.0
17249	27836	6001	5994	320000	66	31.0
17250	27837	6001	5994	320000	104	31.0
17251	27838	6001	5994	320000	40	31.0
17252	27839	6002	7026	192000	215	16.0
17253	27840	6003	4681	160000	173	16.0
17254	27841	6004	7027	320000	383	14.0
17255	27842	6004	7027	320000	299	14.0
17256	27843	6005	4681	160000	446	16.0
17259	27846	6007	7029	192000	356	11.0
17260	27847	6008	7030	320000	205	14.0
17261	27848	6008	7030	320000	194	14.0
17262	27849	6008	7030	320000	197	14.0
17263	27850	6008	7030	320000	213	14.0
17264	27851	6008	7030	320000	240	14.0
17265	27852	6008	7030	320000	156	14.0
17266	27853	6009	7029	160000	314	11.0
17267	27855	1717	153	128000	194	16.0
17268	27856	225	153	128000	175	16.0
17269	27857	6011	7031	128000	153	11.0
17270	27858	6012	7031	128000	145	11.0
17271	27859	6013	1109	160000	197	16.0
17272	27860	6014	1109	163061	304	16.0
17274	27862	6016	7036	192000	201	16.0
17275	27863	6017	7037	192000	114	31.0
17276	27864	6018	7038	160000	191	11.0
17277	27865	6019	7038	160000	185	11.0
17278	27866	6020	4331	128000	187	31.0
17318	27924	5991	2153	169089	1264	31.0
17319	27925	5991	2162	242403	1902	31.0
17320	27926	5991	6227	238391	2584	31.0
17321	27931	6042	7056	320000	1586	31.0
17329	27943	6044	7057	256000	787	14.0
17330	27944	6044	7057	256000	961	14.0
17331	27945	6045	4373	128000	148	31.0
17332	27946	6045	4373	128000	149	4.0
17335	27949	6045	4373	128000	147	4.0
17336	27950	6045	4373	128000	188	3.0
17339	27953	6045	4373	128000	60	1.0
17358	27974	6046	7059	247320	775	1.0
17359	27975	6046	7059	250266	433	1.0
17360	27978	6046	7059	248026	409	1.0
17362	27980	6046	7059	249791	630	1.0
17363	27981	6046	7059	251978	478	1.0
17364	27982	6050	7059	160000	669	1.0
17365	27983	6050	7059	239364	764	1.0
17366	27984	6050	7059	246632	35	1.0
17367	27985	6050	7059	240874	861	1.0
17368	27986	6050	7059	239694	705	1.0
17369	27987	6050	7059	238995	295	1.0
17372	28002	6056	1408	215424	1466	3.0
17373	28003	6057	7062	228287	3013	31.0
17386	28017	6063	7064	192000	321	11.0
17387	28018	6063	7064	236647	284	11.0
17388	28019	6063	7064	160000	278	11.0
17391	28022	6067	7061	256000	373	11.0
17392	28023	6067	7061	256000	293	11.0
17393	28024	6067	7061	256000	290	11.0
17394	28030	6069	7061	256000	414	11.0
17395	28031	6069	7061	256000	307	11.0
17396	28032	6071	7061	256000	364	11.0
17397	28034	6071	7061	256000	428	11.0
17398	28035	6071	7061	256000	413	11.0
17399	28036	6071	7061	256000	368	11.0
17414	28057	6080	7072	160000	154	11.0
17415	28058	6080	7072	160000	128	11.0
17416	28059	6080	7072	160000	153	11.0
17417	28060	6080	7072	160000	153	11.0
17418	28061	6080	7072	160000	128	11.0
17419	28062	6080	7072	160000	184	11.0
17420	28063	6080	7072	160000	176	11.0
17421	28064	6080	7072	192000	167	11.0
17422	28065	6081	7073	256000	116	11.0
17423	28066	6081	7073	256000	156	11.0
17424	28067	6081	7073	256000	100	11.0
17425	28068	6081	7073	256000	187	11.0
17426	28069	6081	7073	256000	98	11.0
17427	28070	6081	7073	256000	140	11.0
17428	28071	6081	7073	256000	132	11.0
17429	28072	6081	7073	256000	107	11.0
17432	28085	6084	7078	240874	281	3.0
17433	28086	6084	7078	239860	320	3.0
17434	28087	6084	7078	239922	234	3.0
17435	28088	6084	7078	239018	246	3.0
17436	28089	6084	7078	239729	312	3.0
17437	28097	6086	7079	240986	117	4.0
17438	28098	6086	7079	237966	191	4.0
17439	28099	6086	7079	239388	176	4.0
17440	28100	6086	7079	241086	136	4.0
17441	28101	6086	7079	241988	132	4.0
17442	28102	6086	7079	240778	339	4.0
17443	28103	6086	7079	238354	96	4.0
17444	28104	6086	7079	243277	224	4.0
17445	28105	6086	7079	224835	185	4.0
17446	28107	6086	7079	240102	55	4.0
17447	28108	6086	7079	239832	90	4.0
17448	28109	6086	7079	226466	174	4.0
17449	28110	6086	7079	238219	161	4.0
17450	28111	6086	7079	239203	139	4.0
17451	28112	6086	7079	240307	87	4.0
17452	28113	6086	7079	239133	142	4.0
17453	28114	6086	7079	237824	264	4.0
17454	28115	6086	7079	238480	38	4.0
17455	28116	6086	7079	239588	88	4.0
17456	28117	6086	7079	237209	131	4.0
17457	28118	6086	7079	241741	238	4.0
17458	28119	6086	7079	239092	100	4.0
17459	28120	6086	7079	217023	221	4.0
17460	28121	6086	7079	243794	216	4.0
17461	28122	6086	7079	241200	147	4.0
17462	28123	6087	7080	256000	658	31.0
17463	28124	6087	7080	256000	549	31.0
17464	28125	6087	7080	256000	642	31.0
17465	28126	6087	7080	256000	567	31.0
17466	28170	6088	7082	320000	335	14.0
17467	28171	6088	7082	320000	211	14.0
17468	28172	6088	7082	320000	248	14.0
17469	28173	6088	7082	320000	251	14.0
17470	28174	6088	7082	320000	214	14.0
17471	28175	6088	7082	320000	354	14.0
17472	28176	6088	7082	320000	294	14.0
17473	28177	6088	7082	320000	325	14.0
17474	28178	6088	7082	320000	214	14.0
17475	28179	6088	7082	320000	207	14.0
17484	28194	4120	4925	256000	64	11.0
17485	28195	4120	4925	256000	196	11.0
17486	28196	4120	4925	256000	117	11.0
17487	28197	4120	4925	256000	221	11.0
17488	28198	4120	4925	256000	118	11.0
17489	28199	4120	4925	256000	75	11.0
17490	28200	4120	4925	256000	178	11.0
17491	28201	4120	4925	256000	147	11.0
17492	28202	4120	4925	256000	119	11.0
17493	28224	6093	291	160000	120	16.0
17494	28225	6093	291	160000	204	16.0
17495	28226	6093	291	160000	238	16.0
17496	28227	6093	291	160000	198	16.0
17497	28238	6095	5804	320000	533	31.0
17498	28239	6095	5804	320000	611	31.0
17499	28241	6095	5804	320000	180	31.0
17500	28242	6095	5804	320000	539	31.0
17517	28259	6098	7098	320000	112	11.0
17518	28260	6098	7099	320000	162	11.0
17519	28261	6098	7100	320000	154	11.0
17520	28262	6098	6340	320000	196	11.0
17522	28264	6098	7103	320000	98	11.0
17523	28265	6098	7104	320000	183	11.0
17524	28266	6098	1655	320000	290	11.0
17532	28274	6098	7111	320000	407	11.0
17533	28275	6100	7113	256000	681	13.0
17534	28276	6100	7113	256000	193	13.0
17535	28277	6100	7113	256000	710	13.0
17536	28278	6100	7113	256000	304	13.0
17537	28279	6100	7113	256000	190	13.0
17563	28330	6056	7132	276719	2357	3.0
17564	28331	6056	7133	276180	2032	3.0
17576	28363	6112	7135	320000	146	31.0
17577	28364	6112	7135	320000	154	31.0
17578	28365	6112	7135	320000	117	31.0
17579	28366	6112	7135	320000	55	31.0
17580	28367	6112	7135	320000	119	31.0
17581	28368	6112	7135	320000	221	31.0
17582	28369	6112	7135	320000	31	31.0
17583	28370	6112	7135	320000	239	31.0
17584	28371	6112	7135	320000	142	31.0
17585	28372	6112	7135	320000	144	31.0
17586	28373	6112	7135	320000	50	31.0
17587	28374	6114	7135	320000	45	31.0
17588	28375	6114	7135	320000	74	31.0
17589	28376	6114	7135	320000	102	31.0
17590	28377	6114	7135	320000	136	31.0
17591	28378	6114	7135	320000	135	31.0
17592	28379	6114	7135	320000	98	31.0
17593	28380	6114	7135	320000	155	31.0
17594	28381	6114	7135	320000	100	31.0
17595	28382	6114	7135	320000	77	31.0
17596	28383	6114	7135	320000	120	31.0
17597	28384	6114	7135	320000	138	31.0
17598	28385	6114	7135	320000	145	31.0
17599	28386	6114	7135	320000	100	31.0
17634	28421	6119	7138	192000	199	31.0
17635	28422	6119	7138	192000	209	31.0
17636	28423	6119	7138	192000	290	31.0
17637	28424	6119	7138	192000	312	31.0
17638	28425	6119	7138	192000	349	31.0
17639	28426	6119	7138	192000	270	31.0
17649	28436	6122	5284	265278	115	9.0
17650	28437	6122	5284	270122	219	9.0
17651	28438	6122	5284	266270	96	9.0
17652	28439	6122	5284	261156	90	9.0
17653	28440	6122	5284	258470	258	9.0
17654	28441	6122	5284	259293	125	9.0
17655	28442	6122	5284	263876	225	9.0
17656	28443	6122	5284	266926	123	9.0
17657	28444	6122	5284	259879	135	9.0
17658	28445	6122	5284	261347	183	9.0
17659	28446	6122	5284	258067	232	9.0
17660	28447	6122	5284	263532	90	9.0
17661	28448	6122	5284	270804	209	9.0
17662	28449	6122	5284	266677	212	9.0
17679	28467	6124	7139	128000	74	14.0
17680	28468	6124	7139	128000	80	14.0
17681	28469	6124	7139	128000	81	14.0
17682	28470	6124	7139	64000	73	14.0
17683	28471	6124	7139	128000	140	14.0
17684	28472	6124	7139	128000	65	14.0
17685	28473	6124	7139	128000	109	14.0
17686	28474	6124	7139	128000	164	14.0
17687	28475	6124	7139	128000	117	14.0
17688	28476	6124	7139	128000	104	14.0
17689	28477	6125	6880	275344	279	9.0
17690	28478	6125	6880	236281	293	9.0
17691	28479	6125	6880	270207	397	9.0
17692	28480	6125	6880	257092	362	9.0
17693	28481	6125	6880	243646	242	9.0
17694	28482	6125	6880	246957	373	9.0
17695	28483	6125	6880	245520	246	9.0
17696	28484	6125	6880	267070	256	9.0
17697	28485	6125	6880	269588	460	9.0
17701	28490	6127	3171	320000	210	31.0
17702	28491	6127	3171	320000	393	31.0
17703	28492	6127	3171	320000	343	31.0
17704	28493	6127	3171	320000	244	31.0
17705	28494	6127	3171	320000	301	31.0
17706	28495	6127	3171	320000	353	31.0
17707	28496	6127	3171	320000	365	31.0
17708	28497	6127	3171	320000	236	31.0
17709	28498	6127	3171	320000	129	31.0
17710	28499	6127	3171	320000	240	31.0
17711	28500	6127	3171	320000	338	31.0
17712	28501	6127	3171	320000	246	31.0
17713	28502	6127	3171	320000	202	31.0
17714	28503	6127	3171	192000	154	31.0
17715	28507	6127	3171	320000	343	31.0
17716	28508	6127	3171	320000	285	31.0
17717	28509	6127	3171	320000	353	31.0
17733	28525	6130	7153	320000	232	14.0
17734	28526	6130	7154	320000	382	14.0
17735	28527	6130	7155	320000	289	14.0
17736	28528	6130	7156	320000	120	14.0
17737	28529	6130	7157	320000	400	14.0
17738	28530	6130	7158	320000	226	14.0
17739	28531	6130	7159	320000	608	14.0
17740	28532	6130	3424	320000	1601	14.0
17741	28533	6130	7160	320000	488	14.0
17742	28534	6130	3307	320000	123	14.0
17743	28535	6130	7161	320000	247	14.0
17744	28536	6130	6381	320000	188	14.0
